t,x_center,y_center,x_offset,y_offset
4.690532E1,3.852900E-1,3.931317E-1,3.453607E-1,4.445248E-1
4.693849E1,3.853870E-1,3.934063E-1,3.457371E-1,4.452464E-1
4.697166E1,3.853840E-1,3.933631E-1,3.465907E-1,4.459750E-1
4.700483E1,3.852857E-1,3.932414E-1,3.475904E-1,4.466428E-1
4.703800E1,3.850590E-1,3.932477E-1,3.479612E-1,4.471692E-1
4.707118E1,3.852421E-1,3.933256E-1,3.490061E-1,4.478852E-1
4.710435E1,3.850964E-1,3.932950E-1,3.498721E-1,4.483545E-1
4.713752E1,3.852016E-1,3.933523E-1,3.503284E-1,4.490112E-1
4.717069E1,3.850921E-1,3.935427E-1,3.511328E-1,4.494598E-1
4.720386E1,3.850125E-1,3.934364E-1,3.515799E-1,4.501871E-1
4.723704E1,3.848155E-1,3.933821E-1,3.523369E-1,4.505935E-1
4.727021E1,3.848988E-1,3.934103E-1,3.532856E-1,4.512754E-1
4.730338E1,3.849004E-1,3.933567E-1,3.537919E-1,4.517742E-1
4.733655E1,3.850456E-1,3.933306E-1,3.547656E-1,4.522902E-1
4.736972E1,3.852900E-1,3.934373E-1,3.557982E-1,4.526509E-1
4.740290E1,3.851376E-1,3.931295E-1,3.561596E-1,4.530677E-1
4.743607E1,3.851485E-1,3.933638E-1,3.569840E-1,4.535345E-1
4.746924E1,3.853226E-1,3.933581E-1,3.582011E-1,4.538316E-1
4.750241E1,3.853914E-1,3.934931E-1,3.584182E-1,4.542023E-1
4.753558E1,3.853801E-1,3.934806E-1,3.594607E-1,4.547890E-1
4.756876E1,3.854567E-1,3.931884E-1,3.604634E-1,4.549685E-1
4.760193E1,3.853936E-1,3.931412E-1,3.615488E-1,4.549918E-1
4.763510E1,3.852447E-1,3.932445E-1,3.619835E-1,4.556367E-1
4.766827E1,3.853734E-1,3.932515E-1,3.629374E-1,4.561288E-1
4.770145E1,3.855369E-1,3.934143E-1,3.638457E-1,4.564984E-1
4.773462E1,3.853878E-1,3.933912E-1,3.643110E-1,4.569305E-1
4.776779E1,3.853564E-1,3.934043E-1,3.652249E-1,4.571266E-1
4.780096E1,3.854375E-1,3.934735E-1,3.661574E-1,4.572310E-1
4.783413E1,3.856620E-1,3.934801E-1,3.672321E-1,4.572159E-1
4.786731E1,3.858036E-1,3.933689E-1,3.676158E-1,4.574708E-1
4.790048E1,3.854298E-1,3.931587E-1,3.685009E-1,4.576397E-1
4.793365E1,3.853578E-1,3.933101E-1,3.694989E-1,4.579791E-1
4.796682E1,3.858763E-1,3.932411E-1,3.701269E-1,4.583351E-1
4.799999E1,3.853964E-1,3.933952E-1,3.708180E-1,4.584141E-1
4.803317E1,3.858188E-1,3.931241E-1,3.719810E-1,4.587227E-1
4.806634E1,3.857069E-1,3.940418E-1,3.724295E-1,4.593123E-1
4.809951E1,3.859690E-1,3.940648E-1,3.723072E-1,4.597450E-1
4.813268E1,3.860917E-1,3.937545E-1,3.722238E-1,4.597084E-1
4.816585E1,3.859840E-1,3.940846E-1,3.730106E-1,4.592720E-1
4.819903E1,3.860261E-1,3.936799E-1,3.732144E-1,4.587859E-1
4.823220E1,3.863738E-1,3.924946E-1,3.735129E-1,4.584664E-1
4.826537E1,3.866538E-1,3.919448E-1,3.740747E-1,4.581212E-1
4.829854E1,3.865483E-1,3.916896E-1,3.740722E-1,4.580461E-1
4.833171E1,3.866086E-1,3.917120E-1,3.743901E-1,4.580906E-1
4.836489E1,3.867103E-1,3.917855E-1,3.741378E-1,4.580445E-1
4.839806E1,3.869999E-1,3.917987E-1,3.741819E-1,4.580680E-1
4.843123E1,3.867076E-1,3.920896E-1,3.743899E-1,4.578278E-1
4.846440E1,3.866632E-1,3.921101E-1,3.743658E-1,4.578510E-1
4.849757E1,3.865005E-1,3.921068E-1,3.743648E-1,4.578781E-1
4.853075E1,3.870620E-1,3.918479E-1,3.743651E-1,4.579057E-1
4.856392E1,3.865204E-1,3.920813E-1,3.743708E-1,4.579310E-1
4.859709E1,3.870827E-1,3.918395E-1,3.743770E-1,4.579498E-1
4.863026E1,3.864900E-1,3.920498E-1,3.743768E-1,4.579572E-1
4.866344E1,3.864522E-1,3.920540E-1,3.743746E-1,4.579605E-1
4.869661E1,3.871657E-1,3.918273E-1,3.743746E-1,4.579605E-1
4.872978E1,3.864261E-1,3.920619E-1,3.743636E-1,4.579821E-1
4.876295E1,3.871683E-1,3.918454E-1,3.743634E-1,4.579802E-1
4.879612E1,3.864596E-1,3.920740E-1,3.743626E-1,4.579832E-1
4.882930E1,3.871368E-1,3.918623E-1,3.743621E-1,4.579818E-1
4.886247E1,3.864856E-1,3.920647E-1,3.743625E-1,4.579830E-1
4.889564E1,3.871114E-1,3.918562E-1,3.743667E-1,4.579872E-1
4.892881E1,3.864526E-1,3.920526E-1,3.743626E-1,4.579861E-1
4.896198E1,3.871279E-1,3.918522E-1,3.743779E-1,4.582629E-1
4.899516E1,3.864381E-1,3.920445E-1,3.743453E-1,4.579397E-1
4.902833E1,3.871325E-1,3.918487E-1,3.743526E-1,4.579795E-1
4.906150E1,3.864322E-1,3.920446E-1,3.743763E-1,4.580016E-1
4.909467E1,3.871325E-1,3.918491E-1,3.743658E-1,4.580062E-1
4.912784E1,3.864270E-1,3.920444E-1,3.743677E-1,4.580061E-1
4.916102E1,3.871326E-1,3.918524E-1,3.743686E-1,4.580076E-1
4.919419E1,3.864040E-1,3.920462E-1,3.744221E-1,4.580357E-1
4.922736E1,3.864000E-1,3.920475E-1,3.744118E-1,4.580337E-1
4.926053E1,3.871959E-1,3.918302E-1,3.744079E-1,4.580313E-1
4.929370E1,3.863889E-1,3.920498E-1,3.744039E-1,4.580282E-1
4.932688E1,3.871799E-1,3.918375E-1,3.744021E-1,4.580252E-1
4.936005E1,3.863844E-1,3.920403E-1,3.743984E-1,4.580129E-1
4.939322E1,3.871174E-1,3.918472E-1,3.743996E-1,4.580350E-1
4.942639E1,3.864220E-1,3.920287E-1,3.744004E-1,4.580311E-1
4.945957E1,3.871371E-1,3.918380E-1,3.744027E-1,4.580304E-1
4.949274E1,3.863985E-1,3.920296E-1,3.744045E-1,4.580305E-1
4.952591E1,3.871698E-1,3.918241E-1,3.744055E-1,4.580301E-1
4.955908E1,3.863595E-1,3.920194E-1,3.744053E-1,4.580298E-1
4.959225E1,3.871628E-1,3.918276E-1,3.744053E-1,4.580298E-1
4.962543E1,3.863599E-1,3.920232E-1,3.744053E-1,4.580298E-1
4.965860E1,3.871489E-1,3.918323E-1,3.744053E-1,4.580298E-1
4.969177E1,3.863714E-1,3.920291E-1,3.744053E-1,4.580298E-1
4.972494E1,3.871617E-1,3.918378E-1,3.744053E-1,4.580298E-1
4.975811E1,3.863734E-1,3.920687E-1,3.744053E-1,4.580298E-1
4.979129E1,3.871573E-1,3.918446E-1,3.744104E-1,4.580190E-1
4.982446E1,3.863673E-1,3.920669E-1,3.744121E-1,4.580163E-1
4.985763E1,3.870714E-1,3.918588E-1,3.744059E-1,4.580172E-1
4.989080E1,3.863068E-1,3.920883E-1,3.744062E-1,4.580164E-1
4.992397E1,3.871609E-1,3.918163E-1,3.744062E-1,4.580164E-1
4.995715E1,3.862760E-1,3.920720E-1,3.744062E-1,4.580164E-1
4.999032E1,3.871794E-1,3.918049E-1,3.744062E-1,4.580164E-1
5.002349E1,3.862591E-1,3.920627E-1,3.743822E-1,4.579914E-1
5.005666E1,3.862898E-1,3.920693E-1,3.743853E-1,4.579997E-1
5.008983E1,3.872386E-1,3.917781E-1,3.743868E-1,4.580028E-1
5.012301E1,3.862704E-1,3.920623E-1,3.743884E-1,4.580058E-1
5.015618E1,3.872428E-1,3.918167E-1,3.743896E-1,4.580082E-1
5.018935E1,3.869593E-1,3.921287E-1,3.743903E-1,4.580099E-1
5.022252E1,3.869368E-1,3.920856E-1,3.743939E-1,4.580156E-1
5.025569E1,3.870220E-1,3.920831E-1,3.743951E-1,4.580190E-1
5.028887E1,3.869389E-1,3.920885E-1,3.743936E-1,4.580187E-1
5.032204E1,3.870037E-1,3.920804E-1,3.743920E-1,4.580182E-1
5.035521E1,3.870838E-1,3.920879E-1,3.744102E-1,4.579990E-1
5.038838E1,3.871216E-1,3.920713E-1,3.744064E-1,4.580039E-1
5.042156E1,3.874402E-1,3.918885E-1,3.743986E-1,4.579839E-1
5.045473E1,3.874506E-1,3.918786E-1,3.744051E-1,4.580240E-1
5.048790E1,3.874898E-1,3.918638E-1,3.744006E-1,4.580467E-1
5.052107E1,3.873335E-1,3.918744E-1,3.743972E-1,4.580590E-1
5.055424E1,3.873990E-1,3.919446E-1,3.745370E-1,4.580309E-1
5.058742E1,3.874690E-1,3.919333E-1,3.745059E-1,4.580419E-1
5.062059E1,3.874825E-1,3.918884E-1,3.744361E-1,4.580807E-1
5.065376E1,3.874852E-1,3.919008E-1,3.744418E-1,4.580866E-1
5.068693E1,3.874945E-1,3.920673E-1,3.744383E-1,4.580574E-1
5.072010E1,3.875488E-1,3.920456E-1,3.744335E-1,4.580530E-1
5.075328E1,3.875813E-1,3.920356E-1,3.744359E-1,4.580634E-1
5.078645E1,3.876068E-1,3.920278E-1,3.744421E-1,4.580643E-1
5.081962E1,3.875949E-1,3.919890E-1,3.744301E-1,4.580678E-1
5.085279E1,3.876034E-1,3.919737E-1,3.744351E-1,4.580790E-1
5.088596E1,3.875539E-1,3.920214E-1,3.744376E-1,4.580807E-1
5.091914E1,3.875991E-1,3.920033E-1,3.744403E-1,4.580809E-1
5.095231E1,3.876343E-1,3.919950E-1,3.744420E-1,4.580809E-1
5.098548E1,3.876573E-1,3.919865E-1,3.744630E-1,4.580606E-1
5.101865E1,3.874157E-1,3.920673E-1,3.744575E-1,4.580140E-1
5.105182E1,3.874652E-1,3.920646E-1,3.744637E-1,4.580318E-1
5.108500E1,3.874883E-1,3.920701E-1,3.744685E-1,4.580331E-1
5.111817E1,3.875107E-1,3.920779E-1,3.744717E-1,4.580332E-1
5.115134E1,3.875286E-1,3.920799E-1,3.744730E-1,4.580342E-1
5.118451E1,3.875452E-1,3.920797E-1,3.744743E-1,4.580351E-1
5.121769E1,3.875631E-1,3.919429E-1,3.744743E-1,4.580351E-1
5.125086E1,3.875703E-1,3.919618E-1,3.744743E-1,4.580351E-1
5.128403E1,3.876355E-1,3.910049E-1,3.744233E-1,4.573915E-1
5.131720E1,3.871282E-1,3.898355E-1,3.746382E-1,4.552071E-1
5.135037E1,3.870709E-1,3.860811E-1,3.745026E-1,4.515262E-1
5.138355E1,3.871969E-1,3.823693E-1,3.745695E-1,4.480954E-1
5.141672E1,3.875124E-1,3.776686E-1,3.745143E-1,4.439193E-1
5.144989E1,3.875430E-1,3.729787E-1,3.746834E-1,4.393035E-1
5.148306E1,3.875524E-1,3.681086E-1,3.744208E-1,4.348311E-1
5.151623E1,3.875469E-1,3.634517E-1,3.745009E-1,4.303249E-1
5.154941E1,3.866562E-1,3.594155E-1,3.743158E-1,4.253572E-1
5.158258E1,3.871030E-1,3.548926E-1,3.743520E-1,4.208306E-1
5.161575E1,3.871378E-1,3.502302E-1,3.742837E-1,4.160961E-1
5.164892E1,3.872942E-1,3.455250E-1,3.743437E-1,4.114002E-1
5.168209E1,3.874591E-1,3.407423E-1,3.742287E-1,4.066201E-1
5.171527E1,3.873569E-1,3.359413E-1,3.741940E-1,4.020948E-1
5.174844E1,3.873687E-1,3.304555E-1,3.742606E-1,3.970953E-1
5.178161E1,3.875360E-1,3.254889E-1,3.742451E-1,3.924179E-1
5.181478E1,3.873090E-1,3.212523E-1,3.740497E-1,3.875975E-1
5.184795E1,3.872644E-1,3.164737E-1,3.739925E-1,3.826578E-1
5.188113E1,3.868695E-1,3.115518E-1,3.738091E-1,3.780249E-1
5.191430E1,3.868930E-1,3.063933E-1,3.738057E-1,3.731774E-1
5.194747E1,3.870144E-1,3.012673E-1,3.736694E-1,3.685771E-1
5.198064E1,3.866882E-1,2.973644E-1,3.737424E-1,3.639388E-1
5.201381E1,3.869322E-1,2.919783E-1,3.737716E-1,3.593219E-1
5.204699E1,3.868296E-1,2.878009E-1,3.736665E-1,3.545253E-1
5.208016E1,3.862138E-1,2.831783E-1,3.736682E-1,3.496633E-1
5.211333E1,3.863986E-1,2.783871E-1,3.735618E-1,3.448631E-1
5.214650E1,3.864444E-1,2.727732E-1,3.735568E-1,3.400034E-1
5.217968E1,3.862273E-1,2.677835E-1,3.735218E-1,3.352393E-1
5.221285E1,3.864616E-1,2.634555E-1,3.734158E-1,3.302736E-1
5.224602E1,3.861362E-1,2.584462E-1,3.732209E-1,3.253128E-1
5.227919E1,3.860879E-1,2.537091E-1,3.732974E-1,3.204429E-1
5.231236E1,3.858349E-1,2.487986E-1,3.732603E-1,3.157865E-1
5.234554E1,3.857988E-1,2.439890E-1,3.733122E-1,3.111477E-1
5.237871E1,3.860083E-1,2.392039E-1,3.732976E-1,3.065055E-1
5.241188E1,3.860493E-1,2.346071E-1,3.733481E-1,3.019653E-1
5.244505E1,3.856400E-1,2.297005E-1,3.732617E-1,2.972486E-1
5.247822E1,3.860204E-1,2.247397E-1,3.734250E-1,2.926259E-1
5.251140E1,3.859196E-1,2.197965E-1,3.733605E-1,2.879032E-1
5.254457E1,3.854281E-1,2.155615E-1,3.734487E-1,2.832788E-1
5.257774E1,3.851423E-1,2.108427E-1,3.732414E-1,2.788255E-1
5.261091E1,3.851311E-1,2.062361E-1,3.732497E-1,2.742165E-1
5.264408E1,3.848642E-1,2.012170E-1,3.732145E-1,2.697039E-1
5.267726E1,3.849970E-1,1.964671E-1,3.732500E-1,2.650119E-1
5.271043E1,3.845574E-1,1.920853E-1,3.730694E-1,2.603807E-1
5.274360E1,3.849910E-1,1.872211E-1,3.732093E-1,2.556877E-1
5.277677E1,3.845064E-1,1.821673E-1,3.729773E-1,2.507037E-1
5.280994E1,3.851529E-1,1.769772E-1,3.730632E-1,2.458221E-1
5.284312E1,3.840996E-1,1.728353E-1,3.730449E-1,2.410749E-1
5.287629E1,3.847150E-1,1.674953E-1,3.730597E-1,2.361846E-1
5.290946E1,3.847487E-1,1.623290E-1,3.729472E-1,2.315183E-1
5.294263E1,3.846336E-1,1.574672E-1,3.730393E-1,2.269216E-1
5.297581E1,3.845637E-1,1.530954E-1,3.729568E-1,2.218080E-1
5.300898E1,3.844703E-1,1.482302E-1,3.728892E-1,2.168783E-1
5.304215E1,3.844909E-1,1.426850E-1,3.728470E-1,2.120558E-1
5.307532E1,3.841495E-1,1.382246E-1,3.727625E-1,2.073873E-1
5.310849E1,3.841753E-1,1.331306E-1,3.727912E-1,2.021090E-1
5.314167E1,3.836240E-1,1.278258E-1,3.727289E-1,1.971637E-1
5.317484E1,3.840321E-1,1.227428E-1,3.727982E-1,1.924841E-1
5.320801E1,3.841395E-1,1.176852E-1,3.726803E-1,1.878007E-1
5.324118E1,3.839391E-1,1.127418E-1,3.727833E-1,1.824277E-1
5.327435E1,3.838518E-1,1.079456E-1,3.726240E-1,1.776746E-1
5.330753E1,3.838417E-1,1.031718E-1,3.725951E-1,1.729380E-1
5.334070E1,3.833704E-1,9.832256E-2,3.725219E-1,1.682480E-1
5.337387E1,3.835224E-1,9.274522E-2,3.725873E-1,1.629177E-1
5.340704E1,3.833422E-1,8.822362E-2,3.724441E-1,1.581187E-1
5.344021E1,3.833195E-1,8.253681E-2,3.724202E-1,1.533772E-1
5.347339E1,3.827702E-1,7.777321E-2,3.715727E-1,1.487416E-1
5.350656E1,3.827019E-1,7.336148E-2,3.714713E-1,1.440794E-1
5.353973E1,3.823033E-1,6.834782E-2,3.714415E-1,1.386780E-1
5.357290E1,3.831335E-1,6.283218E-2,3.714147E-1,1.337626E-1
5.360607E1,3.830462E-1,5.779707E-2,3.712440E-1,1.290744E-1
5.363925E1,3.830245E-1,5.262860E-2,3.713204E-1,1.236947E-1
5.367242E1,3.827747E-1,4.794671E-2,3.712418E-1,1.189578E-1
5.370559E1,3.825905E-1,4.316685E-2,3.710875E-1,1.142989E-1
5.373876E1,3.823128E-1,3.863199E-2,3.702324E-1,1.096769E-1
5.377193E1,3.820108E-1,3.366655E-2,3.699781E-1,1.051158E-1
5.380511E1,3.813768E-1,2.905993E-2,3.698352E-1,1.004122E-1
5.383828E1,3.817024E-1,2.380941E-2,3.698421E-1,9.563782E-2
5.387145E1,3.816520E-1,1.905286E-2,3.699677E-1,9.033072E-2
5.390462E1,3.816432E-1,1.389962E-2,3.697910E-1,8.551116E-2
5.393780E1,3.816440E-1,8.998197E-3,3.697761E-1,8.083174E-2
5.397097E1,3.813262E-1,4.388083E-3,3.697952E-1,7.620156E-2
5.400414E1,3.813516E-1,3.300527E-5,3.697832E-1,7.171875E-2
5.403731E1,3.809795E-1,-3.383749E-3,3.697366E-1,6.821588E-2
5.407048E1,3.806369E-1,-6.857283E-3,3.696414E-1,6.477676E-2
5.410366E1,3.796746E-1,-8.289239E-3,3.676376E-1,6.349622E-2
5.413683E1,3.795051E-1,-1.097303E-2,3.675437E-1,6.023209E-2
5.417000E1,3.793860E-1,-1.331055E-2,3.675077E-1,5.791972E-2
5.420317E1,3.794385E-1,-1.519812E-2,3.673874E-1,5.656538E-2
5.423634E1,3.786288E-1,-1.709650E-2,3.673135E-1,5.438833E-2
5.426952E1,3.787187E-1,-1.862011E-2,3.664033E-1,5.307630E-2
5.430269E1,3.785995E-1,-2.053928E-2,3.672924E-1,5.094137E-2
5.433586E1,3.790181E-1,-2.229731E-2,3.673385E-1,4.959934E-2
5.436903E1,3.793024E-1,-2.353800E-2,3.673002E-1,4.839214E-2
5.440220E1,3.792291E-1,-2.492166E-2,3.673403E-1,4.734201E-2
5.443538E1,3.793434E-1,-2.580034E-2,3.673518E-1,4.627918E-2
5.446855E1,3.794990E-1,-2.547820E-2,3.674070E-1,4.638628E-2
5.450172E1,3.793422E-1,-2.444988E-2,3.674066E-1,4.750704E-2
5.453489E1,3.794211E-1,-2.333102E-2,3.673933E-1,4.854017E-2
5.456806E1,3.795633E-1,-2.251180E-2,3.673359E-1,4.962057E-2
5.460124E1,3.796295E-1,-2.294202E-2,3.673207E-1,4.955341E-2
5.463441E1,3.795080E-1,-2.444424E-2,3.673259E-1,4.843363E-2
5.466758E1,3.794538E-1,-2.546020E-2,3.674277E-1,4.648882E-2
5.470075E1,3.794653E-1,-2.665803E-2,3.674327E-1,4.535153E-2
5.473393E1,3.793528E-1,-2.794645E-2,3.674103E-1,4.415199E-2
5.476710E1,3.793549E-1,-2.794037E-2,3.673949E-1,4.411790E-2
5.480027E1,3.793911E-1,-2.779029E-2,3.673722E-1,4.410836E-2
5.483344E1,3.794104E-1,-2.786336E-2,3.673638E-1,4.408968E-2
5.486661E1,3.794182E-1,-2.783384E-2,3.673583E-1,4.408405E-2
5.489979E1,3.794283E-1,-2.785584E-2,3.673650E-1,4.405526E-2
5.493296E1,3.794266E-1,-2.782166E-2,3.673610E-1,4.406055E-2
5.496613E1,3.794484E-1,-2.774899E-2,3.673610E-1,4.404311E-2
5.499930E1,3.794786E-1,-2.775867E-2,3.673549E-1,4.402838E-2
5.503247E1,3.794963E-1,-2.775821E-2,3.673545E-1,4.403038E-2
5.506565E1,3.794908E-1,-2.777251E-2,3.673520E-1,4.403376E-2
5.509882E1,3.795007E-1,-2.777374E-2,3.673534E-1,4.403388E-2
5.513199E1,3.794918E-1,-2.774564E-2,3.673545E-1,4.403370E-2
5.516516E1,3.795044E-1,-2.773863E-2,3.673422E-1,4.403732E-2
5.519833E1,3.794936E-1,-2.771402E-2,3.673478E-1,4.404176E-2
5.523151E1,3.792620E-1,-2.746836E-2,3.673514E-1,4.405226E-2
5.526468E1,3.793337E-1,-2.746833E-2,3.673472E-1,4.405027E-2
5.529785E1,3.793773E-1,-2.750686E-2,3.673461E-1,4.404982E-2
5.533102E1,3.794176E-1,-2.755054E-2,3.673455E-1,4.404940E-2
5.536419E1,3.794470E-1,-2.758061E-2,3.673448E-1,4.404893E-2
5.539737E1,3.794195E-1,-2.757389E-2,3.673432E-1,4.404478E-2
5.543054E1,3.794434E-1,-2.759323E-2,3.673483E-1,4.405132E-2
5.546371E1,3.794471E-1,-2.760597E-2,3.673446E-1,4.404966E-2
5.549688E1,3.794714E-1,-2.764654E-2,3.673447E-1,4.405011E-2
5.553005E1,3.794397E-1,-2.763900E-2,3.673448E-1,4.405047E-2
5.556323E1,3.792479E-1,-2.761394E-2,3.673449E-1,4.405081E-2
5.559640E1,3.792926E-1,-2.763671E-2,3.673451E-1,4.405112E-2
5.562957E1,3.793243E-1,-2.765460E-2,3.673451E-1,4.405134E-2
5.566274E1,3.793568E-1,-2.769311E-2,3.673451E-1,4.405134E-2
5.569592E1,3.793803E-1,-2.770173E-2,3.673451E-1,4.405134E-2
5.572909E1,3.794098E-1,-2.769925E-2,3.673534E-1,4.405027E-2
5.576226E1,3.794265E-1,-2.770447E-2,3.673513E-1,4.405025E-2
5.579543E1,3.794361E-1,-2.770858E-2,3.673529E-1,4.404929E-2
5.582860E1,3.794396E-1,-2.771398E-2,3.673531E-1,4.404902E-2
5.586178E1,3.794413E-1,-2.772047E-2,3.673526E-1,4.404554E-2
5.589495E1,3.791414E-1,-2.753267E-2,3.673559E-1,4.404907E-2
5.592812E1,3.791906E-1,-2.753432E-2,3.673560E-1,4.404976E-2
5.596129E1,3.792593E-1,-2.756106E-2,3.673477E-1,4.404333E-2
5.599446E1,3.793222E-1,-2.758636E-2,3.673497E-1,4.404403E-2
5.602764E1,3.793688E-1,-2.760644E-2,3.673502E-1,4.404409E-2
5.606081E1,3.793902E-1,-2.762203E-2,3.673497E-1,4.403690E-2
5.609398E1,3.794197E-1,-2.762988E-2,3.673494E-1,4.403792E-2
5.612715E1,3.794452E-1,-2.762568E-2,3.673571E-1,4.404893E-2
5.616032E1,3.794577E-1,-2.763172E-2,3.673479E-1,4.403882E-2
5.619350E1,3.794660E-1,-2.763304E-2,3.673725E-1,4.402313E-2
5.622667E1,3.794802E-1,-2.764927E-2,3.673706E-1,4.402731E-2
5.625984E1,3.794718E-1,-2.764883E-2,3.673604E-1,4.403765E-2
5.629301E1,3.794761E-1,-2.764926E-2,3.673581E-1,4.403494E-2
5.632618E1,3.794599E-1,-2.762644E-2,3.673570E-1,4.402881E-2
5.635936E1,3.794662E-1,-2.763239E-2,3.673577E-1,4.403035E-2
5.639253E1,3.791861E-1,-2.765517E-2,3.673502E-1,4.402381E-2
5.642570E1,3.792519E-1,-2.768228E-2,3.673498E-1,4.402588E-2
5.645887E1,3.793158E-1,-2.771412E-2,3.673501E-1,4.402641E-2
5.649205E1,3.793741E-1,-2.774252E-2,3.673523E-1,4.402890E-2
5.652522E1,3.794234E-1,-2.776233E-2,3.673587E-1,4.402812E-2
5.655839E1,3.794933E-1,-2.778508E-2,3.673594E-1,4.402996E-2
5.659156E1,3.795324E-1,-2.783277E-2,3.673595E-1,4.403095E-2
5.662473E1,3.795374E-1,-2.782938E-2,3.673592E-1,4.403077E-2
5.665791E1,3.795345E-1,-2.782330E-2,3.673584E-1,4.403059E-2
5.669108E1,3.795693E-1,-2.784311E-2,3.673586E-1,4.403055E-2
5.672425E1,3.794801E-1,-2.795045E-2,3.673638E-1,4.402917E-2
5.675742E1,3.795432E-1,-2.797733E-2,3.673636E-1,4.402972E-2
5.679059E1,3.795334E-1,-2.796311E-2,3.673636E-1,4.402966E-2
5.682377E1,3.795536E-1,-2.796850E-2,3.673635E-1,4.402960E-2
5.685694E1,3.795646E-1,-2.796854E-2,3.673682E-1,4.402803E-2
5.689011E1,3.795397E-1,-2.793705E-2,3.673681E-1,4.402796E-2
5.692328E1,3.794827E-1,-2.789888E-2,3.673681E-1,4.402796E-2
5.695645E1,3.795000E-1,-2.790698E-2,3.673681E-1,4.402796E-2
5.698963E1,3.794440E-1,-2.787234E-2,3.673681E-1,4.402796E-2
5.702280E1,3.794528E-1,-2.788103E-2,3.673681E-1,4.402796E-2
5.705597E1,3.795075E-1,-2.781268E-2,3.673681E-1,4.402796E-2
5.708914E1,3.794936E-1,-2.781641E-2,3.673611E-1,4.402916E-2
5.712231E1,3.794948E-1,-2.781064E-2,3.673619E-1,4.402954E-2
5.715549E1,3.794999E-1,-2.781664E-2,3.673618E-1,4.402958E-2
5.718866E1,3.794472E-1,-2.777019E-2,3.673560E-1,4.402714E-2
5.722183E1,3.794594E-1,-2.778727E-2,3.673574E-1,4.402839E-2
5.725500E1,3.793805E-1,-2.774923E-2,3.673574E-1,4.402839E-2
5.728817E1,3.793994E-1,-2.775921E-2,3.673574E-1,4.402839E-2
5.732135E1,3.794084E-1,-2.776558E-2,3.673574E-1,4.402839E-2
5.735452E1,3.794141E-1,-2.777021E-2,3.673574E-1,4.402839E-2
5.738769E1,3.794104E-1,-2.779612E-2,3.673619E-1,4.402676E-2
5.742086E1,3.794104E-1,-2.778600E-2,3.673615E-1,4.402799E-2
5.745404E1,3.794124E-1,-2.778497E-2,3.673572E-1,4.402926E-2
5.748721E1,3.794134E-1,-2.778464E-2,3.673575E-1,4.402837E-2
5.752038E1,3.793985E-1,-2.777351E-2,3.673692E-1,4.402644E-2
5.755355E1,3.794047E-1,-2.777543E-2,3.673671E-1,4.402665E-2
5.758672E1,3.794268E-1,-2.784161E-2,3.673631E-1,4.402675E-2
5.761990E1,3.794711E-1,-2.786971E-2,3.673627E-1,4.402476E-2
5.765307E1,3.794923E-1,-2.789221E-2,3.673647E-1,4.402024E-2
5.768624E1,3.795032E-1,-2.791159E-2,3.673641E-1,4.402062E-2
5.771941E1,3.795114E-1,-2.790690E-2,3.673750E-1,4.402889E-2
5.775258E1,3.795133E-1,-2.791968E-2,3.673709E-1,4.402816E-2
5.778576E1,3.794871E-1,-2.790278E-2,3.675856E-1,4.413924E-2
5.781893E1,3.794931E-1,-2.790416E-2,3.696867E-1,4.402464E-2
5.785210E1,3.795250E-1,-2.797207E-2,3.708587E-1,4.401188E-2
5.788527E1,3.796023E-1,-2.794198E-2,3.722042E-1,4.414274E-2
5.791844E1,3.792901E-1,-2.769474E-2,3.741357E-1,4.395167E-2
5.795162E1,3.794083E-1,-2.775014E-2,3.754588E-1,4.403012E-2
5.798479E1,3.792802E-1,-2.776625E-2,3.767873E-1,4.394016E-2
5.801796E1,3.793076E-1,-2.777996E-2,3.786301E-1,4.383237E-2
5.805113E1,3.793613E-1,-2.770682E-2,3.800214E-1,4.380828E-2
5.808430E1,3.792977E-1,-2.785563E-2,3.813236E-1,4.374153E-2
5.811748E1,3.793394E-1,-2.784337E-2,3.825194E-1,4.379525E-2
5.815065E1,3.793325E-1,-2.790985E-2,3.845668E-1,4.283961E-2
5.818382E1,3.792786E-1,-2.800045E-2,3.857567E-1,4.272498E-2
5.821699E1,3.792475E-1,-2.802843E-2,3.871505E-1,4.263634E-2
5.825017E1,3.801173E-1,-2.876445E-2,3.883764E-1,4.263417E-2
5.828334E1,3.800819E-1,-2.895652E-2,3.903174E-1,4.166737E-2
5.831651E1,3.801955E-1,-2.903913E-2,3.914776E-1,4.146530E-2
5.834968E1,3.803226E-1,-2.913897E-2,3.927257E-1,4.134186E-2
5.838285E1,3.804814E-1,-2.972663E-2,3.939850E-1,4.044375E-2
5.841603E1,3.804561E-1,-2.983874E-2,3.951264E-1,4.032618E-2
5.844920E1,3.804740E-1,-2.996015E-2,3.963355E-1,3.934575E-2
5.848237E1,3.805703E-1,-3.010078E-2,3.974313E-1,3.929356E-2
5.851554E1,3.802304E-1,-3.042089E-2,3.986046E-1,3.909527E-2
5.854871E1,3.803605E-1,-3.047087E-2,3.996770E-1,3.818107E-2
5.858189E1,3.803760E-1,-3.085920E-2,4.007985E-1,3.788589E-2
5.861506E1,3.804508E-1,-3.101312E-2,4.020400E-1,3.700547E-2
